date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:01:45	197/197	---M--	200	added ('OK')	image/gif	etag:%22c5-332f3f391eac0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img9.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img9.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:46	590/590	---M--	200	added ('OK')	image/gif	etag:%2224e-332f3f391eac0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img10.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img10.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:47	224/224	---M--	200	added ('OK')	image/gif	etag:%22e0-332f3f3271b00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img11.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img11.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:48	246/246	---M--	200	added ('OK')	image/gif	etag:%22f6-332f3f3459f80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img12.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img12.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:49	247/247	---M--	200	added ('OK')	image/gif	etag:%22f7-332f3f3459f80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img13.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img13.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:50	240/240	---M--	200	added ('OK')	image/gif	etag:%22f0-332f3f3459f80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img14.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img14.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:51	208/208	---M--	200	added ('OK')	image/gif	etag:%22d0-332f3f3459f80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img15.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img15.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:52	233/233	---M--	200	added ('OK')	image/gif	etag:%22e9-332f3f3459f80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img16.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img16.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:53	222/222	---M--	200	added ('OK')	image/gif	etag:%22de-332f3f354e1c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img17.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img17.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:54	93/93	---M--	200	added ('OK')	image/gif	etag:%225d-332f3f354e1c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img18.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img18.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:55	86/86	---M--	200	added ('OK')	image/gif	etag:%2256-332f3f354e1c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img19.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img19.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:56	137/137	---M--	200	added ('OK')	image/gif	etag:%2289-332f3f354e1c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img21.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img21.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:57	243/243	---M--	200	added ('OK')	image/gif	etag:%22f3-332f3f354e1c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img22.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img22.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:58	193/193	---M--	200	added ('OK')	image/gif	etag:%22c1-332f3f3642400%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img26.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img26.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:01:59	137/137	---M--	200	added ('OK')	image/gif	etag:%2289-332f3f3642400%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img27.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img27.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:02:00	172/172	---M--	200	added ('OK')	image/gif	etag:%22ac-332f3f3642400%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img28.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img28.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:02:01	463/463	---M--	200	added ('OK')	image/gif	etag:%221cf-332f3f3736640%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img29.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img29.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node1.html)
18:02:02	200/200	---M--	200	added ('OK')	image/gif	etag:%22c8-332f3f3736640%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img4.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img4.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/footnode.html)
18:02:03	106/106	---M--	200	added ('OK')	image/gif	etag:%226a-332f3f354e1c0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img20.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img20.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/footnode.html)
18:02:04	184/184	---M--	200	added ('OK')	image/gif	etag:%22b8-332f3f3271b00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img23.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img23.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/footnode.html)
18:02:05	196/196	---M--	200	added ('OK')	image/gif	etag:%22c4-332f3f3642400%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img24.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img24.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/footnode.html)
18:02:06	209/209	---M--	200	added ('OK')	image/gif	etag:%22d1-332f3f3642400%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img25.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img25.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/footnode.html)
18:02:07	553/553	---M--	200	added ('OK')	image/gif	etag:%22229-332f3f382a880%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img36.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img36.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/footnode.html)
18:02:08	103/103	---M--	200	added ('OK')	image/gif	etag:%2267-332f3f3736640%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img30.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img30.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:09	272/272	---M--	200	added ('OK')	image/gif	etag:%22110-332f3f3642400%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img31.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img31.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:10	291/291	---M--	200	added ('OK')	image/gif	etag:%22123-332f3f3736640%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img32.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img32.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:11	232/232	---M--	200	added ('OK')	image/gif	etag:%22e8-332f3f3736640%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img33.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img33.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:12	367/367	---M--	200	added ('OK')	image/gif	etag:%2216f-332f3f3736640%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img34.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img34.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:13	377/377	---M--	200	added ('OK')	image/gif	etag:%22179-332f3f382a880%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img35.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img35.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:14	196/196	---M--	200	added ('OK')	image/gif	etag:%22c4-332f3f382a880%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img37.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img37.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:15	246/246	---M--	200	added ('OK')	image/gif	etag:%22f6-332f3f382a880%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img38.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img38.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:16	231/231	---M--	200	added ('OK')	image/gif	etag:%22e7-332f3f382a880%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img39.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img39.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:17	61/61	---M--	200	added ('OK')	image/gif	etag:%223d-332f3f391eac0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img40.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img40.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:18	73/73	---M--	200	added ('OK')	image/gif	etag:%2249-332f3f3736640%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img41.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img41.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node2.html)
18:02:19	508/508	---M--	200	added ('OK')	image/gif	etag:%221fc-332f3f3a12d00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img42.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/img42.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps2web/ps2-elgamal/node4.html)
18:02:20	51/51	---M--	200	added ('OK')	image/gif	etag:%2233-332f3f059f140%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img1.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img1.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node1.html)
18:02:21	2947/2947	---M--	200	added ('OK')	text/html	etag:%22b83-332f3f03b6cc0%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/footnode.html	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/footnode.html	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node1.html)
18:02:22	196/196	---M--	200	added ('OK')	image/gif	etag:%22c4-332f3f0693380%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img2.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img2.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:23	179/179	---M--	200	added ('OK')	image/gif	etag:%22b3-332f3f0693380%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img3.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img3.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:24	115/115	---M--	200	added ('OK')	image/gif	etag:%2273-332f3f059f140%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img4.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img4.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:25	84/84	---M--	200	added ('OK')	image/gif	etag:%2254-332f3f0693380%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img5.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img5.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:26	84/84	---M--	200	added ('OK')	image/gif	etag:%2254-332f3f0693380%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img6.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img6.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:27	253/253	---M--	200	added ('OK')	image/gif	etag:%22fd-332f3f02c2a80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img7.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img7.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:28	35025/35025	---M--	200	added ('OK')	image/gif	etag:%2288d1-332f3f059f140%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img8.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img8.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:29	499/499	---M--	200	added ('OK')	image/gif	etag:%221f3-332f3f04aaf00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img9.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img9.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:30	625/625	---M--	200	added ('OK')	image/gif	etag:%22271-332f3f0693380%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img10.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img10.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:31	538/538	---M--	200	added ('OK')	image/gif	etag:%2221a-332f3f02c2a80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img11.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img11.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:32	1056/1056	---M--	200	added ('OK')	image/gif	etag:%22420-332f3f04aaf00%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img12.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img12.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:33	79/79	---M--	200	added ('OK')	image/gif	etag:%224f-332f3f02c2a80%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img13.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img13.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:34	73/73	---M--	200	added ('OK')	image/gif	etag:%2249-332f3f059f140%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img14.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img14.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node3.html)
18:02:35	421/421	---M--	200	added ('OK')	image/gif	etag:%221a5-332f3f0693380%22	https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img15.gif	srv/groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/img15.gif	(from https://groups.csail.mit.edu/mac/classes/6.001/ST98/psets/ps1web/ps1-intro/node4.html)
